12469	1401214676	1	5
12476	1401213785	1	1
12484	1401216106	1	4
12484	1401213963	1	4
12487	1401208182	1	1
12493	1401216072	1	5
12512	1401214635	1	4
12524	1401216095	1	5
12536	1401209164	1	1
12561	1401209208	1	2
12566	1401215953	1	5
12572	1401213984	1	4
12587	1401206433	1	2
12594	1401209444	1	1
12611	1401214304	1	5
12616	1401166761	1	3
12685	1401213831	1	5
12693	1401213448	1	2
12709	1401216048	1	4
12714	1401213484	1	2
12721	1401207497	1	3
12740	1401215997	1	5
12780	1401216072	1	5
12787	1401213639	1	1
12812	1401213837	1	4
12814	1401208868	1	1
12827	1401214326	1	4
12843	1401213175	1	2
12844	1401206772	1	2
12864	1401213493	1	2
12865	1401213341	1	1
12867	1401207137	1	2
12894	1401213830	1	4
12895	1401214655	1	4
12901	1401213208	1	1
12909	1401213287	1	3
12940	1401206817	1	2
12943	1401213878	1	4
12967	1401208409	1	1
12987	1401214682	1	5
12997	1401213791	1	1
13005	1401214705	1	4
13017	1401207195	1	1
13024	1401216190	1	5
13034	1401207271	1	2
13042	1401209222	1	2
13044	1401208134	1	3
13078	1401216082	1	4
13121	1401213589	1	2
13128	1401208105	1	2
13140	1401207779	1	2
13152	1401216067	1	5
13157	1401214160	1	5
13161	1401207711	1	1
13172	1401214107	1	4
13195	1401213260	1	2
13196	1401215997	1	5
13200	1401215970	1	4
13215	1401208417	1	1
13217	1401216043	1	4
13220	1401207200	1	2
13229	1401209811	1	3
13231	1401208878	1	1
13234	1401207494	1	1
13237	1401214155	1	4
13243	1401213963	1	4
13264	1401206732	1	1
13268	1401213014	1	1
13273	1401216039	1	5
13278	1401216182	1	5
13282	1401216082	1	4
13294	1401209211	1	1
13307	1401213409	1	3
13338	1401216136	1	4
13350	1401212442	1	2
13378	1401208897	1	1
13388	1401216001	1	5
13397	1401216177	1	4
13400	1401164894	1	3
13408	1401216159	1	5
13480	1401213995	1	4
13484	1401206981	1	2
13497	1401216081	1	5
13501	1401213728	1	2
13519	1401166259	1	2
13544	1401214066	1	5
13562	1401207430	1	3
13585	1401214072	1	5
13604	1401166412	1	1
13609	1401213609	1	3
13638	1401206895	1	1
13651	1401208012	1	1
13653	1401215955	1	5
13667	1401216174	1	5
13686	1401216058	1	5
13686	1401210391	1	1
13687	1401208531	1	1
13696	1401213025	1	2
13709	1401215979	1	5
13710	1401164915	1	1
13722	1401210690	1	3
13731	1401213357	1	2
13742	1401208351	1	1
13743	1401215956	1	4
13759	1401208819	1	1
13760	1401208678	1	2
13773	1401213532	1	2
13778	1401206653	1	3
13794	1401216029	1	4
13812	1401214003	1	5
13830	1401214652	1	4
13859	1401213931	1	4
13894	1401216002	1	5
13897	1401216076	1	4
13922	1401207402	1	2
13926	1401214354	1	4
13928	1401207790	1	2
13948	1401216191	1	5
13965	1401214664	1	5
13970	1401214436	1	5
13988	1401214015	1	5
13991	1401214117	1	4
13995	1401207308	1	2
14013	1401208089	1	1
14013	1401214735	1	5
14029	1401208527	1	2
14033	1401213166	1	1
14058	1401209999	1	2
14070	1401208996	1	3
14071	1401213863	1	4
14093	1401206832	1	2
14103	1401214563	1	5
14110	1401213729	1	3
14128	1401213333	1	2
14135	1401209311	1	1
14160	1401216137	1	4
14173	1401214249	1	4
14183	1401208621	1	1
14185	1401214464	1	5
14201	1401208066	1	2
14206	1401216116	1	4
14209	1401213355	1	1
14210	1401216069	1	4
14214	1401215977	1	5
14230	1401216030	1	5
14232	1401207009	1	2
14244	1401166445	1	3
14257	1401214336	1	4
14265	1401214800	1	5
14269	1401214058	1	5
14280	1401216051	1	4
14290	1401207384	1	2
14304	1401214126	1	5
14318	1401214275	1	4
14331	1401206891	1	3
14342	1401214501	1	4
14344	1401207222	1	1
14347	1401215987	1	4
14362	1401214383	1	4
14375	1401216113	1	4
14392	1401213721	1	1
14395	1401209408	1	2
14406	1401206419	1	1
14406	1401208305	1	1
14430	1401213068	1	2
14479	1401208024	1	1
14480	1401215983	1	4
14499	1401213032	1	1
14531	1401164816	1	1
14542	1401215956	1	4
14543	1401209982	1	2
14565	1401208201	1	3
14592	1401214124	1	5
14600	1401206660	1	2
14605	1401208485	1	1
14605	1401216030	1	5
14635	1401216015	1	4
14647	1401214224	1	5
14650	1401214181	1	5
14661	1401207935	1	2
14667	1401213236	1	1
14668	1401207977	1	1
14671	1401216021	1	5
14673	1401208820	1	1
14716	1401212999	1	2
14730	1401214130	1	4
14751	1401210162	1	3
14768	1401214237	1	4
14771	1401216125	1	5
14795	1401216005	1	5
14796	1401209692	1	3
14799	1401214797	1	4
14806	1401215956	1	4
14821	1401208521	1	2
14848	1401216145	1	5
14851	1401213170	1	1
14873	1401209136	1	3
14875	1401213531	1	3
14945	1401213525	1	2
14966	1401208183	1	2
14978	1401213313	1	3
15032	1401215987	1	5
15046	1401208831	1	1
15052	1401213272	1	2
15058	1401206847	1	1
15081	1401207519	1	1
15094	1401213576	1	1
15110	1401208894	1	2
15123	1401213252	1	2
15130	1401206698	1	1
15142	1401213896	1	4
15157	1401214566	1	4
15162	1401214498	1	4
15168	1401213597	1	2
15186	1401214513	1	4
15188	1401214256	1	5
15209	1401213489	1	2
15224	1401209291	1	1
15236	1401210050	1	1
15237	1401207063	1	3
15261	1401214280	1	5
15285	1401214252	1	5
15296	1401213724	1	2
15318	1401210039	1	1
15327	1401214026	1	4
15331	1401213343	1	3
15355	1401209815	1	1
15358	1401213508	1	2
15382	1401216116	1	5
15409	1401214425	1	4
15417	1401209850	1	3
15439	1401214202	1	5
15450	1401214475	1	4
15458	1401213493	1	3
15463	1401216080	1	4
15473	1401166392	1	2
15474	1401214163	1	5
15478	1401208416	1	1
15487	1401214740	1	5
15495	1401216101	1	4
15511	1401213641	1	3
15516	1401214279	1	4
15524	1401215996	1	4
15525	1401164985	1	1
15534	1401209890	1	1
15534	1401210206	1	2
15536	1401214010	1	5
15538	1401216167	1	4
15545	1401214713	1	5
15547	1401209414	1	2
15551	1401213860	1	4
15557	1401215955	1	5
15561	1401208435	1	2
15576	1401216139	1	4
15581	1401215974	1	4
15588	1401214367	1	4
15594	1401214436	1	5
15598	1401207071	1	2
15605	1401214731	1	5
15606	1401214103	1	5
15607	1401213320	1	2
15613	1401213967	1	5
15630	1401214656	1	4
15631	1401208406	1	1
15659	1401215986	1	5
15671	1401208536	1	1
15689	1401216027	1	4
15695	1401216039	1	5
15726	1401213468	1	3
15731	1401213519	1	3
15754	1401206512	1	2
15768	1401214342	1	4
15782	1401213433	1	1
15808	1401213656	1	3
15822	1401213667	1	2
15823	1401214053	1	4
15828	1401216010	1	4
15843	1401213459	1	3
15851	1401213406	1	2
15862	1401214025	1	5
15870	1401214437	1	5
15884	1401214202	1	4
15887	1401215990	1	5
15903	1401209720	1	2
15905	1401213527	1	3
15908	1401216183	1	4
15919	1401216177	1	5
15920	1401214720	1	4
15925	1401209845	1	2
15925	1401213855	1	4
15931	1401214646	1	4
15950	1401214453	1	4
15955	1401212476	1	1
15964	1401214779	1	5
15965	1401207929	1	3
15970	1401214404	1	4
15983	1401214187	1	4
15990	1401213685	1	1
15992	1401216159	1	4
16012	1401208429	1	3
16017	1401208560	1	2
16021	1401209355	1	3
16036	1401215999	1	5
16042	1401213372	1	3
16056	1401210159	1	3
16062	1401213342	1	1
16067	1401206728	1	2
16071	1401208464	1	2
16073	1401216036	1	4
16079	1401215977	1	4
16080	1401164966	1	3
16087	1401216172	1	5
16089	1401216091	1	4
16091	1401216155	1	4
16121	1401214561	1	4
16168	1401207090	1	1
16183	1401208946	1	2
16200	1401214007	1	5
16202	1401214353	1	4
16212	1401213253	1	1
16222	1401213873	1	4
16237	1401213383	1	1
16281	1401209694	1	1
16310	1401216062	1	5
16333	1401214225	1	5
16337	1401216086	1	4
16345	1401213801	1	2
16363	1401208400	1	2
16364	1401216096	1	4
16376	1401213257	1	1
16383	1401215980	1	5
16390	1401208465	1	3
16392	1401216167	1	5
16413	1401213504	1	1
16416	1401214463	1	4
16422	1401207866	1	2
16433	1401207687	1	2
16452	1401214038	1	4
16461	1401214465	1	5
16463	1401214432	1	4
16466	1401213829	1	5
16470	1401216058	1	5
16482	1401213147	1	1
16482	1401213307	1	2
16489	1401215957	1	4
16503	1401214006	1	4
16512	1401212971	1	1
16525	1401216189	1	5
16528	1401216189	1	4
16548	1401214213	1	4
16556	1401206422	1	1
16579	1401214759	1	5
16583	1401208758	1	1
16585	1401207175	1	2
16591	1401207165	1	1
16601	1401206948	1	2
16601	1401209487	1	3
16614	1401214152	1	5
16636	1401214703	1	5
16662	1401213123	1	1
16667	1401166439	1	2
16672	1401208949	1	1
16699	1401214431	1	4
16702	1401206461	1	2
16705	1401213315	1	1
16709	1401216058	1	4
16719	1401216142	1	4
16730	1401215991	1	5
16733	1401214050	1	5
16747	1401213987	1	5
16759	1401214409	1	4
16762	1401213777	1	3
16773	1401214016	1	4
16778	1401214641	1	5
16789	1401214423	1	4
16795	1401164827	1	1
16803	1401214176	1	5
16804	1401215994	1	4
16820	1401213348	1	2
16830	1401208304	1	1
16836	1401206704	1	2
16842	1401207714	1	1
16845	1401213213	1	1
16853	1401207048	1	1
16864	1401216141	1	4
16865	1401208407	1	1
16869	1401216126	1	5
16872	1401216157	1	4
16884	1401213600	1	3
16899	1401212451	1	2
16906	1401206842	1	1
16915	1401213838	1	5
16917	1401213919	1	4
16925	1401213005	1	2
16960	1401216011	1	4
16979	1401213564	1	1
16993	1401216155	1	4
16999	1401214364	1	5
16999	1401214660	1	4
17004	1401208326	1	2
17006	1401209222	1	2
17006	1401213794	1	2
17017	1401213821	1	4
17017	1401214045	1	4
17017	1401214307	1	5
17049	1401166368	1	2
17092	1401208904	1	2
17094	1401213722	1	3
17098	1401216169	1	4
17098	1401208174	1	2
17114	1401164832	1	2
17118	1401214766	1	4
17119	1401208206	1	2
17119	1401208335	1	1
17121	1401213666	1	2
17158	1401207250	1	2
17160	1401213624	1	1
17162	1401214267	1	4
17167	1401209295	1	1
17174	1401209123	1	1
17179	1401206775	1	1
17196	1401214080	1	5
17202	1401212961	1	2
17209	1401207643	1	3
17213	1401213057	1	2
17226	1401210419	1	2
17228	1401213382	1	1
17241	1401212955	1	3
17241	1401213824	1	4
17244	1401207768	1	1
17256	1401206511	1	2
17284	1401213672	1	1
17285	1401213403	1	3
17298	1401216051	1	5
17310	1401216088	1	4
17324	1401208873	1	2
17326	1401214057	1	5
17343	1401214450	1	5
17359	1401214259	1	5
17379	1401213640	1	1
17380	1401206672	1	1
17382	1401206436	1	1
17385	1401215951	1	4
17386	1401214101	1	4
17399	1401213610	1	3
17419	1401213878	1	4
17453	1401209163	1	1
17470	1401216092	1	4
17471	1401212437	1	2
17491	1401213444	1	3
17495	1401213943	1	5
17510	1401213663	1	1
17523	1401206480	1	2
17539	1401214231	1	5
17566	1401212431	1	2
17634	1401216158	1	5
17635	1401214506	1	5
17636	1401207279	1	2
17642	1401214530	1	5
17659	1401207314	1	3
17666	1401166769	1	3
17674	1401214598	1	4
17679	1401208667	1	2
17699	1401214429	1	5
17727	1401210550	1	1
17745	1401213447	1	2
17745	1401214403	1	5
17771	1401213927	1	5
17775	1401210529	1	3
17806	1401214290	1	5
17847	1401216191	1	4
17854	1401209742	1	3
17864	1401208702	1	2
17893	1401213122	1	1
17894	1401216094	1	5
17897	1401214654	1	5
17921	1401208996	1	2
17924	1401166772	1	1
17932	1401208019	1	2
17934	1401213154	1	2
17935	1401214519	1	4
17969	1401207082	1	1
17970	1401216158	1	5
17973	1401208862	1	1
17985	1401214620	1	5
17994	1401208512	1	1
17998	1401215983	1	4
18008	1401214218	1	5
18019	1401215995	1	5
18037	1401213438	1	1
18055	1401216173	1	5
18061	1401213402	1	3
18072	1401213544	1	1
18082	1401213175	1	1
18087	1401207945	1	2
18092	1401213263	1	1
18119	1401210383	1	1
18119	1401214513	1	5
18123	1401207097	1	2
18128	1401210159	1	1
18141	1401216010	1	4
18151	1401208354	1	1
18154	1401216028	1	5
18165	1401208852	1	1
18176	1401213548	1	2
18199	1401207987	1	2
18224	1401216032	1	4
18245	1401214781	1	5
18256	1401213306	1	1
18276	1401213243	1	1
18279	1401213959	1	5
18286	1401210033	1	3
18288	1401213925	1	5
18300	1401213317	1	1
18307	1401213943	1	4
18336	1401209224	1	2
18343	1401216187	1	4
18345	1401213044	1	1
18353	1401207510	1	2
18376	1401213737	1	2
18377	1401214794	1	4
18390	1401206398	1	2
18407	1401216090	1	4
18411	1401214003	1	5
18422	1401214043	1	5
18435	1401216109	1	5
18452	1401208193	1	2
18474	1401208591	1	2
18475	1401210515	1	1
18489	1401213623	1	2
18492	1401213616	1	2
18503	1401216118	1	5
18507	1401213904	1	5
18537	1401216038	1	4
18540	1401207550	1	1
18541	1401215981	1	5
18541	1401213149	1	1
18552	1401213825	1	4
18562	1401213226	1	1
18565	1401214643	1	4
18589	1401213494	1	1
18606	1401209196	1	3
18618	1401216111	1	5
18623	1401214284	1	5
18633	1401215957	1	4
18644	1401213994	1	5
18668	1401210007	1	1
18680	1401216053	1	5
18701	1401210707	1	1
18721	1401214291	1	5
18729	1401213164	1	2
18732	1401206902	1	2
18737	1401206727	1	2
18745	1401214343	1	5
18752	1401216012	1	4
18774	1401206532	1	2
18814	1401208110	1	2
18814	1401209236	1	3
18838	1401215984	1	5
18847	1401213667	1	1
18850	1401213744	1	2
18864	1401206732	1	2
18869	1401214287	1	5
18895	1401207991	1	2
18899	1401210364	1	3
18913	1401208153	1	2
18932	1401209181	1	3
18935	1401216141	1	5
18935	1401216032	1	4
18937	1401207033	1	1
18951	1401213646	1	2
18964	1401214140	1	5
18969	1401213051	1	2
18992	1401213237	1	3
18998	1401214094	1	4
19001	1401213893	1	5
19009	1401209409	1	1
19023	1401210380	1	3
19025	1401206733	1	1
19033	1401214781	1	5
19038	1401166431	1	2
19043	1401214722	1	4
19045	1401213960	1	4
19051	1401206665	1	2
19051	1401213883	1	4
19063	1401213004	1	3
19079	1401214270	1	4
19079	1401214787	1	4
19114	1401213766	1	1
19117	1401216189	1	5
19120	1401214350	1	4
19133	1401209074	1	1
19144	1401207150	1	2
19158	1401166758	1	2
19163	1401206642	1	1
19164	1401214722	1	4
19174	1401207829	1	3
19211	1401213328	1	2
19218	1401214231	1	5
19234	1401214230	1	4
19236	1401214754	1	5
19239	1401213761	1	2
19249	1401213209	1	1
19252	1401207394	1	2
19255	1401214039	1	5
19257	1401214497	1	5
19270	1401216086	1	5
19281	1401206651	1	1
19308	1401208518	1	2
19325	1401215983	1	4
19327	1401213992	1	4
19327	1401214361	1	5
19329	1401214171	1	4
19329	1401164972	1	1
19332	1401214212	1	4
19343	1401209057	1	2
19343	1401213338	1	1
19352	1401209502	1	2
19382	1401209665	1	1
19390	1401207307	1	2
19397	1401207563	1	3
19401	1401214796	1	5
19405	1401213236	1	3
19407	1401209215	1	3
19409	1401208443	1	2
19424	1401207049	1	3
19425	1401214044	1	5
19442	1401215985	1	4
19451	1401213957	1	5
19453	1401214054	1	5
19454	1401214193	1	5
19468	1401213452	1	2
19474	1401214141	1	4
19476	1401209201	1	2
19487	1401214328	1	5
19488	1401214514	1	5
19508	1401214098	1	4
19516	1401214022	1	4
19519	1401214153	1	4
19519	1401208342	1	1
19525	1401213698	1	1
19534	1401214582	1	5
19544	1401208075	1	3
19558	1401206641	1	2
19567	1401209306	1	1
19586	1401213820	1	4
19594	1401213936	1	5
19611	1401212959	1	1
19618	1401207717	1	3
19636	1401207454	1	1
19636	1401210592	1	2
19643	1401214335	1	5
19643	1401215951	1	4
19651	1401213003	1	3
19654	1401214014	1	4
19656	1401213161	1	2
19658	1401166301	1	2
19662	1401213880	1	4
19676	1401216045	1	5
19688	1401213401	1	3
19702	1401208972	1	1
19713	1401214411	1	5
19721	1401215949	1	4
19727	1401216115	1	4
19740	1401213500	1	1
19807	1401206920	1	1
19812	1401166341	1	3
19846	1401214329	1	4
19847	1401215975	1	4
19880	1401213969	1	4
19898	1401213730	1	2
19898	1401213750	1	1
19900	1401213661	1	2
19904	1401214213	1	4
19909	1401213208	1	1
19951	1401214762	1	4
19954	1401207254	1	2
19963	1401214184	1	4
19977	1401214757	1	5
19990	1401214138	1	5
19995	1401213911	1	4
20000	1401213898	1	5
20002	1401213568	1	3
20004	1401214281	1	4
20015	1401213174	1	3
20021	1401214320	1	5
20036	1401214197	1	5
20045	1401209920	1	1
20047	1401214583	1	5
20051	1401212972	1	1
20055	1401214534	1	5
20069	1401208870	1	1
20073	1401214243	1	5
20076	1401214216	1	5
20092	1401216186	1	5
20097	1401216037	1	4
20101	1401215965	1	5
20101	1401166768	1	1
20130	1401210349	1	2
20146	1401207869	1	2
20146	1401214492	1	4
20150	1401209679	1	2
20155	1401213096	1	1
20156	1401166759	1	1
20158	1401213848	1	4
20161	1401213765	1	1
20170	1401208447	1	3
20178	1401213599	1	2
20201	1401214581	1	4
20205	1401213869	1	5
20205	1401166249	1	1
20207	1401212989	1	1
20212	1401214010	1	4
20227	1401213733	1	2
20228	1401213527	1	2
20255	1401213991	1	5
20269	1401215983	1	5
20272	1401209818	1	2
20274	1401208536	1	2
20277	1401209084	1	2
20279	1401214304	1	4
